North	East
568252.11	206301.38
568525.22	206031.13
569079.15	206073.99
569251.96	205855.84
569349.83	205860.09
569554.54	205662.19
570305.02	205694.81
570375.08	205585.09
570831.84	205604.96
570934.61	205496.68
571032.48	205500.94
571134.43	205411.4
571330.28	205419.93
571530.92	205315.93
NA	NA
556571.54	161052.24
556669.39	161057.44
556699.07	161115.64
556694.07	161209.76
556451.69	161461.13
556256	161450.74
556225.42	161411.35
556231.42	161298.42
556370.85	161135.95
556468.69	161141.16
556571.54	161052.24
NA	NA
518136.52	162362.19
518259.01	162520.87
518247.12	162748.63
518005.01	163002.49
517907.16	162997.39
517844.87	162937.05
517849.81	162842.12
517790.48	162724.82
518136.52	162362.19
NA	NA
503089.3	161786.98
503480.78	161807.37
503539.98	161925.02
503637.82	161930.11
503700.11	161990.63
503695.16	162085.86
503487.58	162304.18
503580.48	162404.5
503574.54	162518.75
503666.45	162638.08
503660.52	162752.39
503522.19	162897.92
503326.4	162887.76
503203.88	162728.7
503209.81	162614.37
503026	162375.68
503030.95	162280.44
502939.05	162161.09
502949.95	161951.58
503089.3	161786.98
NA	NA
518386.57	162584.62
518582.25	162594.83
518703.76	162772.45
518698.82	162867.36
518663.27	162922.6
518369.74	162907.3
518339.03	162867.62
518350.91	162639.85
518386.57	162584.62
NA	NA
518542.7	163354.04
518803.54	163367.61
518958.75	163527.94
518952.83	163641.8
518780.85	163804.13
518721.61	163686.87
518525.92	163676.71
518463.61	163616.38
518474.47	163407.58
518542.7	163354.04
NA	NA
503788.96	162797.2
503984.76	162807.36
504014.37	162866.17
504008.45	162980.41
504285.2	163319.31
504273.37	163547.84
504135.08	163693.42
503939.39	163683.31
503785.15	163503.44
503790.07	163408.28
503730.72	163290.59
503736.64	163176.35
503643.73	163076.12
503649.65	162961.8
503788.96	162797.2
NA	NA
516752.79	163813.12
516851.62	163799.17
516973.18	163976.81
516962.35	164185.67
516858.61	164294.52
516847.79	164503.39
516708.53	164667.58
516512.73	164657.46
516483.1	164598.81
516488.99	164484.82
516559.17	164393.31
516614.38	163958.2
516752.79	163813.12
NA	NA
513975.32	163764.22
514040.59	163767.61
514102.9	163827.99
514092.07	164036.98
514023.85	164090.59
513958.59	164087.22
513895.4	164045.89
513907.21	163817.84
513975.32	163764.22
NA	NA
514322.3	164010.85
514682.09	164010.4
514774.03	164129.44
514969.72	164139.58
514999.45	164198.25
514988.64	164407.2
514746.51	164661.34
514648.67	164656.29
514496.36	164438.88
514104.98	164418.64
514075.35	164359.96
514080.27	164265.02
514322.3	164010.85
NA	NA
507924.52	163774.87
508674.69	163813.69
508826.98	164031.37
508923.83	164055.49
509138.34	164333.57
509133.43	164428.62
509097.91	164483.99
508902.22	164473.89
508810.27	164354.72
508744.02	164370.41
508652.07	164251.24
508097.58	164222.6
507994.83	164312.62
507896	164326.63
507792.27	164435.73
507670.57	164257.77
507774.31	164148.68
507785.13	163939.39
507924.52	163774.87
NA	NA
504748.81	163839.68
504945.59	163830.72
505067.16	164008.84
504928.88	164154.35
504634.25	164158.28
504604.62	164099.48
504610.52	163985.26
504748.81	163839.68
NA	NA
513827.34	164728.15
514186.14	164746.67
514248.46	164807.1
514242.58	164921.08
514071.63	165064.6
513973.78	165059.56
513902.63	165170.25
513804.79	165165.2
513701.07	165274.15
513603.23	165269.11
513573.59	165210.44
513579.46	165096.44
513683.19	164987.42
513655.51	164890.79
513827.34	164728.15
NA	NA
515295.12	164803.95
515490.8	164814.05
515582.76	164933.12
515941.56	164951.64
515971.31	165010.3
515998.99	165106.89
515930.79	165160.49
515832.94	165155.44
515729.22	165264.4
515468.26	165250.95
515376.3	165131.89
515278.45	165126.84
515247.83	165087.22
515259.59	164859.31
515295.12	164803.95
NA	NA
510951.17	164694.08
511309.97	164712.59
511401.93	164831.7
511858.57	164855.25
511951.52	164955.28
512049.36	164960.33
512141.32	165079.47
512304.43	165087.88
512366.76	165148.25
512360.89	165262.28
512258.15	165352.29
512241.53	165675.4
512205.91	165730.74
511618.84	165700.57
511589.2	165641.87
511599.95	165432.76
511635.46	165377.41
511733.3	165382.45
511801.51	165328.79
511739.17	165268.41
511576.06	165260.01
511483.11	165159.91
511385.27	165154.87
511293.3	165035.77
511032.35	165022.33
510878.06	164842.76
510882.96	164747.75
510951.17	164694.08
NA	NA
510738.81	165007.2
510836.66	165012.24
510928.63	165131.35
511189.58	165144.79
511312.17	165303.6
511295.55	165626.78
511156.34	165791.16
510960.65	165781.11
510930.89	165722.4
510936.75	165608.34
510814.15	165449.52
510716.3	165444.49
510594.68	165266.67
510600.56	165152.54
510738.81	165007.2
NA	NA
514522.39	165202.19
514718.08	165212.28
514780.41	165272.63
514731.2	165593.88
514661.05	165685.45
514655.19	165799.49
514586.99	165853.12
514423.88	165844.74
514361.65	165784.4
514383.16	165366.44
514522.39	165202.19
NA	NA
512685.04	165317.11
512946	165330.54
513008.33	165390.91
513002.46	165504.92
512899.73	165594.86
512893.87	165708.94
512825.67	165762.59
512564.71	165749.18
512502.38	165688.81
512513.13	165479.74
512685.04	165317.11
NA	NA
515261.8	165449.8
515324.14	165510.14
515280.81	165717.34
515245.19	165772.7
515082.07	165764.31
515018.87	165722.95
515024.74	165608.99
515060.25	165553.68
515158.09	165558.72
515261.8	165449.8
NA	NA
513222.91	165668.7
513386.02	165677.09
513448.36	165737.44
513437.62	165946.4
513368.45	166019.09
513206.31	165991.74
513143.11	165950.37
513154.82	165722.35
513222.91	165668.7
NA	NA
514874.67	165982.18
515070.36	165992.23
515100.12	166050.89
515083.54	166373.8
515016.33	166408.46
514955.93	166310.12
514760.24	166300.08
514730.59	166241.42
514703.86	166125.78
514874.67	165982.18
NA	NA
513559.26	166124.16
513754.95	166134.21
513784.71	166192.88
513778.86	166306.87
513744.23	166343.21
513547.56	166352.16
513517.91	166293.49
513523.76	166179.49
513559.26	166124.16
NA	NA
514407.29	166167.69
514505.13	166172.71
514627.87	166331.4
514621.05	166464.34
514553.83	166499.01
514292.87	166485.63
514230.64	166425.3
514235.51	166330.29
514407.29	166167.69
NA	NA
504485.87	165773.2
504551.02	165776.54
504706.33	165937.22
504534.45	166100.2
504469.29	166096.86
504406.95	166036.41
504417.68	165826.97
504485.87	165773.2
NA	NA
520119.8	167012.69
521327.62	167055.59
521449.29	167232.98
521443.47	167346.78
521376.37	167381.4
520365.22	167329.64
520272.23	167229.76
520109.11	167221.41
520046.76	167161.15
520051.62	167066.26
520119.8	167012.69
NA	NA
504621.58	166314.63
504817.38	166324.65
504939.04	166502.63
504934.18	166597.83
504795.01	166762.5
504697.17	166757.5
504574.41	166598.52
504586.08	166370.08
504621.58	166314.63
NA	NA
505310.7	167552.2
505408.55	167557.17
505438.22	167615.93
505433.38	167711.12
505397.9	167766.56
505300.05	167761.59
505270.27	167702.83
505275.11	167607.64
505310.7	167552.2
NA	NA
494083.94	169047.5
494540.59	169070.49
494602.86	169131.01
494586.54	169455.36
494519.47	169490.27
494062.82	169467.31
494032.05	169427.48
494049.33	169084.03
494083.94	169047.5
NA	NA
536607.44	171402.64
536699.56	171521.01
536993.11	171535.84
537064.11	171425.73
537126.51	171485.73
537120.78	171599.14
537458.5	172033.09
537447.07	172259.88
537137.34	172566.42
537165.28	172662.58
537061.73	172771.07
537051.28	172979
536983.16	173032.42
536624.34	173014.41
536520.8	173122.92
536325.1	173113.1
536017.85	172718.6
536066.7	172398.84
536205.7	172235.27
536302.59	172259.14
536373.58	172148.94
536471.43	172153.87
536610.43	171990.32
536616.15	171876.9
536463.53	171660.71
536468.3	171566.18
536607.44	171402.64
NA	NA
513785.09	170688.4
514078.64	170703.17
514108.46	170761.81
514103.68	170856.82
513964.54	171021.23
513768.85	171011.39
513739.13	170952.76
513749.65	170743.75
513785.09	170688.4
NA	NA
538771.18	172591.79
539064.73	172606.57
539187.66	172764.29
539176.26	172991.06
539038.13	173135.6
538646.73	173115.95
538617	173057.63
538633.14	172736.4
538771.18	172591.79
NA	NA
538836.74	173239.13
539032.44	173248.95
539339.73	173643.24
539201.62	173787.79
538908.07	173773.09
538693.04	173497.12
538698.73	173383.76
538836.74	173239.13
NA	NA
511251.1	176944.87
511348.95	176949.65
511471.12	177127.11
511466.48	177222.16
511431	177277.59
511235.3	177268.03
511205.51	177209.41
511215.73	177000.3
511251.1	176944.87
NA	NA
481737.21	233016.45
481737.21	233016.45
NA	NA
544949.09	207013.69
545529.95	207189.75
545634.27	207043.02
NA	NA
561588.04	207726.56
562126.57	208126.21
562220.42	208224.38
563036.08	208259.28
563138.78	208150.67
563399	208180.68
563501.69	208072.15
563958.46	208091.71
564061.16	207983.2
564256.9	207991.59
564389.08	207959.6
564850.56	207866.49
564850.56	207866.49
NA	NA
543569.09	271361.96
543607.19	271174.2
543704.54	271195.9
543839.88	271029.79
543808.9	270972.26
543613.12	270966.66
543582.03	270909.13
543584.73	270814.85
543490.09	270698.78
543502.55	270264.85
543603.15	270173.38
543606.41	270060.12
543707.57	269949.75
543710.84	269836.57
543880.02	269633.75
543628.22	269305.47
543630.96	269211.12
543536.35	269095.09
543555.01	268453.61
543589.37	268397.97
543687.26	268400.83
543788.46	268290.49
543886.35	268293.35
544021.25	268146.23
544027.87	267919.87
544195.49	267773.72
544260.78	267775.64
544428.85	267610.66
544432.17	267497.49
544465.98	267460.71
544563.88	267463.58
544665.1	267353.29
544762.99	267356.17
544831.62	267244.93
545320.52	267278.18
545389.16	267166.96
545682.83	267175.61
545777.95	267272.8
546039.03	267280.49
546133.59	267396.5
546329.37	267402.27
546486.47	267614.48
546584.36	267617.35
546678.93	267733.35
547070.5	267744.84
547132.48	267859.86
547328.26	267865.61
547517.97	268078.71
547681.16	268083.49
547870.88	268296.57
548066.11	268321.12
548161.25	268418.24
548324.44	268423.01
548419.03	268538.94
548520.23	268428.73
548716.01	268434.45
548816.66	268343.07
549274.08	268337.61
549544.55	268024.94
549642.44	268027.81
549708.84	267992.02
549550.63	267817.67
549485.33	267815.75
549390.76	267699.83
549097.08	267691.2
549001.96	267594.08
548904.07	267591.2
548652.42	267263.15
548554.52	267260.26
548334.49	266970.84
548337.27	266876.59
548371.54	266821.02
548926.3	266837.43
549115.96	267050.51
549311.74	267056.29
549406.3	267172.23
549471.6	267174.16
549850.4	267619.04
550405.16	267635.36
550506.38	267525.22
550963.25	267538.67
551057.82	267654.56
551155.71	267657.44
551187.31	267696.09
551180.67	267922.09
551211.6	267979.55
551407.39	267985.3
551474.35	267930.71
551480.99	267704.72
551322.23	267549.24
551256.93	267547.31
551162.37	267431.43
550966.58	267425.66
550776.91	267212.68
550320.04	267199.19
550289.11	267141.72
550292.45	267028.69
550071.76	266758.18
549875.98	266752.39
549780.87	266655.27
549682.98	266652.37
549588.44	266536.42
549425.25	266531.58
549330.71	266415.63
549134.92	266409.82
548850.77	266080.74
548785.47	266078.8
548627.33	265904.35
548630.13	265810.1
548599.22	265752.6
548501.33	265749.68
548400.07	265859.83
548236.88	265854.97
548135.62	265965.13
547385.64	265923.97
547290.55	265826.78
546572.61	265805.4
546478.09	265689.36
544977.01	265644.62
544945.99	265587.06
544961.77	265058.94
544867.26	264942.85
544870.66	264829.68
544839.2	264790.96
544643.41	264785.09
544508.29	264932.09
544501.52	265158.43
544564	265254.72
544560.61	265367.89
544425.63	265514.91
544327.17	265530.83
544157.8	265733.48
544063.28	265617.38
543769.61	265608.63
543707.68	265493.49
543511.34	265506.5
543416.82	265390.38
543221.04	265384.54
543190.03	265326.96
543199.61	265006.19
543234.01	264950.57
543331.9	264953.5
543398.79	264898.85
543303.72	264801.57
543310.51	264575.16
543445.64	264428.13
543543.54	264431.07
543644.83	264320.82
544297.47	264340.46
544533.8	264083.24
544470.32	264024.69
544372.43	264021.74
544341.43	263964.17
544344.85	263850.93
544546.9	263649.4
544550.33	263536.17
544651.07	263444.86
544621.91	263330.71
544688.92	263276.04
544786.82	263279.01
544881.27	263395.2
545044.46	263400.15
545139.5	263497.37
545237.39	263500.33
545331.85	263616.51
545429.74	263619.47
545524.21	263735.58
545760.69	263478.48
545602.65	263303.75
545537.35	263301.77
545442.89	263185.65
545344.43	263201.58
545249.97	263085.46
544891	263074.56
544796.55	262958.35
544698.66	262955.38
544603.64	262858.14
544506.32	262836.25
544474.76	262797.58
544478.21	262684.4
544383.77	262568.18
544390.1	262360.67
544491.45	262250.49
544497.79	262042.98
544599.14	261932.81
544608.98	261612.14
544643.42	261556.56
544741.31	261559.57
544876.43	261412.67
544882.81	261205.24
544949.85	261150.61
545048.32	261134.78
545116.52	261042.48
545508.08	261054.55
545576.87	260943.41
545674.76	260946.43
545741.69	260891.88
545744.6	260797.57
545650.21	260681.4
545656.63	260473.95
545792.48	260308.28
546086.15	260317.38
546120.5	260261.83
546026.12	260145.66
546126.93	260054.4
546130.45	259941.26
546197.5	259886.73
546262.8	259888.76
546363.62	259797.51
546657.29	259806.65
546758.7	259696.58
546824	259698.61
546925.41	259588.54
547121.19	259594.65
547222.02	259503.42
547678.88	259517.67
547709.71	259575.23
547706.77	259669.5
547864.67	259844.22
547962.56	259847.26
547997.03	259791.74
547902.55	259675.6
547906.07	259562.51
548007.02	259471.31
548017.03	259150.88
547922.56	259034.73
547926.11	258921.64
547992.58	258885.97
548057.88	258888.01
548361.6	258576.81
548557.97	258564.13
548591.86	258527.45
548605.5	258093.99
548741.33	257928.5
549034.41	257956.59
549129.32	258053.91
549227.21	258057
549296.08	257946.01
549390.4	258062.15
549525.64	257915.51
549529.21	257802.46
549798.62	257546.92
549962.41	257533.27
550028.9	257497.64
550032.48	257384.6
550066.86	257329.12
550262.64	257335.32
550418.66	257566.55
550485.75	257512.1
550489.33	257399.08
550523.12	257362.42
550618.02	257459.73
550715.91	257462.83
550810.22	257578.94
550908.11	257582.04
550970.43	257678.31
551166.21	257684.5
551260.52	257800.6
551295.01	257745.13
551297.99	257650.94
551364.97	257596.5
551459.87	257693.79
551494.37	257638.33
551503.91	257336.95
551605.39	257227.06
551608.98	257114.07
551643.36	257058.6
551737.66	257174.71
551835.55	257177.82
552024.76	257391.19
552122.65	257394.3
552184.36	257509.35
552282.25	257512.45
552586.08	257201.65
552749.26	257206.83
552938.47	257420.17
553036.36	257423.27
553067.27	257480.79
553096.29	257594.78
553283.72	257864.56
553479.5	257870.75
553573.82	257986.79
553932.79	257998.14
553996.3	258056.67
553993.33	258150.8
554213.51	258421.54
554310.8	258443.42
554405.73	258540.63
554666.7	258548.84
554733.77	258494.44
554638.85	258397.24
554642.41	258284.32
554453.16	258071.1
554456.73	257958.17
554362.41	257842.15
554376.13	257409.24
554477	257318.23
554480.59	257205.3
554354.89	257050.57
553604.86	257007.89
553354.09	256679.47
553157.6	256692.09
553094.21	256633.53
553130.41	256521.61
553003.53	256404.49
553006.54	256310.33
552786.49	256039.42
552721.91	256018.46
552626.92	255921.23
552529.03	255918.09
552498.25	255860.56
552501.88	255747.52
552312.75	255534.15
552319.41	255327
552255.93	255268.41
551994.85	255260.01
551931.49	255201.42
551967.72	255089.42
551904.24	255030.82
551806.36	255027.66
551704.83	255137.5
551541.64	255132.25
551478.28	255073.65
551488.6	254753.46
551457.73	254695.9
551359.84	254692.74
551264.99	254595.45
551167.1	254592.29
551136.34	254534.73
551139.99	254421.65
551579.4	253964.58
551677.29	253967.75
551813.39	253802.44
551820.13	253595.27
551921.69	253485.46
551925.38	253372.48
551993.74	253280.43
551997.43	253167.44
552099.01	253057.65
552102.09	252963.47
552203.67	252853.69
552207.37	252740.71
552113.18	252624.52
552119.98	252417.36
552057.77	252321.04
552126.78	252210.2
552133.59	252003.04
552200.63	251948.69
552265.93	251950.84
552637.3	251586.06
552644.77	251360.12
552713.17	251268.11
552716.91	251155.14
552818.54	251045.41
552821.66	250951.25
552923.3	250841.53
552927.04	250728.56
553129.7	250527.95
553136.59	250320.83
553611.64	249790.1
553614.79	249695.96
553716.46	249586.29
553720.24	249473.34
553821.28	249382.48
553792.47	249268.44
554401.3	248648.16
554408.91	248422.3
554544.59	248276.12
554642.47	248279.42
554744.17	248169.81
554907.24	248175.32
555008.95	248065.65
555106.95	248068.96
555208.01	247978.22
555468.97	247987.05
555570.79	247877.47
555668.68	247880.78
555769.75	247790
555868.28	247774.46
556105.58	247518.77
556109.41	247405.88
556210.49	247315.18
556116.45	247198.9
556120.29	247086.02
556154.27	247049.54
556252.16	247052.88
556346.84	247150.24
556542.62	247156.9
556712.84	246955.5
556806.88	247071.77
557264.37	247068.48
557365.46	246977.74
557463.34	246981.08
557565.08	246871.56
557662.96	246874.9
557764.7	246765.4
558025.12	246793.16
558119.8	246890.49
558217.69	246893.83
558311.73	247010
558572.8	247018.9
558674.53	246909.41
558772.42	246912.75
558942.66	246711.47
559236.32	246721.5
559338.06	246612.04
559435.95	246615.38
559470.47	246560.1
559473.68	246466.14
559379.66	246349.92
559383.52	246237.11
559450.11	246201.79
559547.99	246205.15
559610.07	246301.34
559707.95	246304.7
559801.98	246420.84
560160.93	246433.13
560262.68	246323.7
560458.45	246330.41
560594.09	246184.49
560563.43	246126.99
560465.54	246123.63
560363.79	246233.12
560266.55	246210.92
560164.79	246320.35
560099.5	246318.11
560005.48	246201.97
559809.06	246214.1
559621.03	245981.72
559457.85	245976.12
559363.84	245859.96
559265.3	245875.44
559171.3	245759.2
558812.34	245746.86
558711.22	245837.53
558613.34	245834.17
558578.7	245889.46
558574.83	246002.29
558507.71	246056.46
558344.53	246050.87
558141.66	246251.04
558043.78	246247.69
558013.01	246190.15
558020.1	245983.25
557926.09	245867.05
558027.2	245776.36
557933.2	245660.15
